"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"3644",8655," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Recurvirostridae","Himantopus","himantopus",NA,"(Linnaeus, 1758)","Black-winged stilt","Seaford wetlands, Melbourne, Australia","Australia","Oceania",-38.1,145.11667,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",-0.0475795348762913,-0.313103595065417,0.217944525312834,0.13497910629857,0.0575926360208992,0.422333438634219,1,9
"3645",8656," Ogutu, J. O. and N. Owen-Smith (2005). Oscillations in large mammal populations: are they related to predation or rainfall? African Journal of Ecology 43(4): 332-339.","Mammalia","Artiodactyla","Bovidae","Tragelaphus","strepsiceros",NA,"Pallas, 1766","Greater kudu","Kruger National Park, South Africa","South Africa","Africa",-25.03333,31.41111,FALSE,"Terrestrial","Tropical and subtropical grasslands savannas and shrublands","Afrotropical","Yes","No","No","Abundance levels","Aerial surveys","No",-0.0378932174533112,-0.123882276294432,0.0480958413878094,0.0307959941223662,1.71933570851148e-09,0.752611823648513,1,17
"3646",8659," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Recurvirostridae","Himantopus","himantopus",NA,"(Linnaeus, 1758)","Black-winged stilt","Edithvale wetlands, Melbourne, Australia","Australia","Oceania",-38.05,145.08333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",0.0412148538237994,-0.00932441153268773,0.0917541191802865,8.1670361929927e-08,0.0950771893785663,0.379557333384836,1,12
"3647",8660," Goudswaard, P. C., F. Witte, et al. (2002). Decline of the African lungfish (Protopterus aethiopicus) in Lake Victoria (East Africa). African Journal of Ecology 40(1): 42-52.","Sarcopterygii","Lepidosireniformes","Protopteridae","Protopterus","aethiopicus",NA,"Heckel, 1851","African lungfish","Lake Victoria, Mwanza Gulf","Tanzania, United Republic Of","Africa",-2.7475,32.89167,FALSE,"Freshwater","Large lakes","Afrotropical","Yes","No","No","Mean ctach rate (kg/hour)","Bottom trawls","No",-0.113446366853298,-0.322953826449394,0.0960610927427981,0.0799794999396996,3.99286878910492e-06,0.804123310946158,1,8
"3648",8662," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Anseriformes","Anatidae","Anas","castanea",NA,"(Eyton, 1838)","Chestnut teal","Edithvale wetlands, Melbourne, Australia","Australia","Oceania",-38.05,145.1,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",0.00279938109071163,-0.0524748811582597,0.058073643339683,2.3435071210121e-09,0.113728595133327,0.341176617310993,1,12
"3649",8663," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Scolopacidae","Calidris","acuminata",NA,"(Horsfield, 1821)","Sharp-tailed sandpiper","Edithvale wetlands, Melbourne, Victoria","Australia","Oceania",-38.06667,145.1,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",0.0250589443440262,-0.0259241020748971,0.0760419907629495,1.65505651680796e-09,0.0967554310641635,0.156190966201152,1,12
"3650",8664," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Charadriiformes","Scolopacidae","Calidris","acuminata",NA,"(Horsfield, 1821)","Sharp-tailed sandpiper","Seaford wetlands, Melbourne, Victoria","Australia","Oceania",-38.11667,145.13333,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",0.0759391986728041,-0.00399859935064537,0.155876996696254,3.67635637556742e-07,0.0997999563305311,0.237349142334511,1,9
"3651",8665," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Gruiformes","Rallidae","Fulica","atra",NA,"Linnaeus, 1758","Eurasian coot / Common coot","Edithvale wetlands, Melbourne, Australia","Australia","Oceania",-39.05,146.1,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",-0.0563858838656256,-0.22580866497738,0.113036897246129,0.0747176490281136,0.0560530318401029,0.634536651918919,1,12
"3652",8666," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Gruiformes","Rallidae","Fulica","atra",NA,"Linnaeus, 1758","Eurasian coot / Common coot","Seaford wetlands, Melbourne, Australia","Australia","Oceania",-38.08333,145.1,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",0.0750479425531496,-0.055294253694961,0.20539013880126,0.0258689180135288,0.058443170025276,0.0725888212130609,1,9
"3653",8667," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Anseriformes","Anatidae","Anas","castanea",NA,"(Eyton, 1838)","Chestnut teal","Seaford wetlands, Melbourne, Australia","Australia","Oceania",-38.1,145.11667,FALSE,"Freshwater","Temperate coastal rivers","Australasia","Yes","No","No","Maximum number","Monthly counts","No",0.0799549541899924,0.00109054710240104,0.158819361277584,3.15724244981224e-09,0.0971406660922449,0.164654662285572,1,9
"3654",8668," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Pachycephalidae","Pachycephala","rufiventris",NA,"(Latham, 1801)","Rufous whistler","Rushworth-Graytown box-ironbank forest, Australia","Australia","Oceania",-36.63444,144.88083,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Total number","Birds surveyed at 12 sites each of 12 ha","No",-0.207142857102566,-0.260150517123623,-0.154135197081509,3.61004994300185e-10,0.0127997983222078,1.06952380903136,1,6
"3655",8669," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Maluridae","Malurus","cyaneus",NA,"(Latham, 1783)","Superb fairy wren","Rushworth-Graytown box-ironbank forest, Australia","Australia","Oceania",-36.63444,144.88083,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Total number","Birds surveyed at 12 sites each of 12 ha","No",-0.154285732146008,-0.273005460325251,-0.0355660039667662,5.9022573161478e-08,0.0642052018923284,0.762381068531211,1,6
"3656",8671," Crawford, R. J. M., B. M. Dyer, et al. (2007). Trends in the numbers of Cape Cormorants (Phalacrocorax capensis) over a 50-year period 1956-57 to 2006-07. Emu 107: 253-261.","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","capensis",NA,"(Sparrman, 1789)","Cape cormorant","Jutten Island, Western Cape, South Africa","South Africa","Africa",-33.0825,17.96,TRUE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Thousands of pairs","Ground counts","No",0.00636625440306713,-0.0419055814614568,0.0546380902675911,6.62291524269342e-09,0.110394245247577,0.395637807290659,1,13
"3657",8672," Crawford, R. J. M., B. M. Dyer, et al. (2007). Trends in the numbers of Cape Cormorants (Phalacrocorax capensis) over a 50-year period 1956-57 to 2006-07. Emu 107: 253-261.","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","capensis",NA,"(Sparrman, 1789)","Cape cormorant","Schaapen Island, Western Cape, South Africa","South Africa","Africa",-33.09389,18.02778,TRUE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Thousands of pairs","Ground counts","No",0.00590678341813921,-0.122478585878714,0.134292152714992,0.0434675010502041,0.0270991848057778,0.326827841183266,1,12
"3658",8674," Crawford, R. J. M., B. M. Dyer, et al. (2007). Trends in the numbers of Cape Cormorants (Phalacrocorax capensis) over a 50-year period 1956-57 to 2006-07. Emu 107: 253-261.","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","capensis",NA,"(Sparrman, 1789)","Cape cormorant","Meeuw Island, Western Cape, South Africa","South Africa","Africa",-33.15,18.08333,TRUE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Thousands of pairs","Ground counts","No",0.0199345598418227,-0.0668250532337676,0.106694172917413,0.0151869737240527,0.0656633061532877,0.20035485879247,1,12
"3659",8676," Crawford, R. J. M., B. M. Dyer, et al. (2007). Trends in the numbers of Cape Cormorants (Phalacrocorax capensis) over a 50-year period 1956-57 to 2006-07. Emu 107: 253-261.","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","capensis",NA,"(Sparrman, 1789)","Cape cormorant","Vondeling Island, Western Cape, South Africa","South Africa","Africa",-33.15278,17.98389,TRUE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Thousands of pairs","Ground counts","No",-0.0321505245440943,-0.262794532071179,0.198493482982991,0.193865372373282,7.37890116138386e-10,0.0421505284726739,1,15
"3660",8677," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Acanthizidae","Chthonicola","sagittatus",NA,"(Latham, 1801)","Speckled warbler","Rushworth-Graytown box-ironbank forest, Australia","Australia","Oceania",-36.63444,144.88083,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Total number","Birds surveyed at 12 sites each of 12 ha","No",-0.19999999977493,-0.592003505054576,0.192003505504715,0.200003576681907,3.75122834116669e-10,0.210000000150047,1,6
"3661",8678," Crawford, R. J. M., B. M. Dyer, et al. (2007). Trends in the numbers of Cape Cormorants (Phalacrocorax capensis) over a 50-year period 1956-57 to 2006-07. Emu 107: 253-261.","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","capensis",NA,"(Sparrman, 1789)","Cape cormorant","Dassen Island, West Cape, South Africa","South Africa","Africa",-33.42417,18.08583,TRUE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Thousands of pairs","Ground counts","No",-0.0711049923419846,-0.217724647405471,0.0755146627215014,0.0783429325450806,5.75528254271907e-07,1.00999324405813,1,15
"3662",8679," Crawford, R. J. M., B. M. Dyer, et al. (2007). Trends in the numbers of Cape Cormorants (Phalacrocorax capensis) over a 50-year period 1956-57 to 2006-07. Emu 107: 253-261.","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","capensis",NA,"(Sparrman, 1789)","Cape cormorant","Dyer Island, West Cape, South Africa","South Africa","Africa",-34.68222,19.41639,TRUE,"Marine","Unknown","Atlantic tropical and subtropical","Yes","No","No","Thousands of pairs","Ground counts","No",0.0253479593271503,-0.0439988759093775,0.0946947945636782,0.0148241996724388,0.0332589289491043,0.324105966263876,1,15
"3663",8683," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Falconiformes","Accipitridae","Aquila","audax",NA,"(Latham, 1801)","Wedge-tailed eagle","New South Wales, Australia","Australia","Oceania",-32.84972,150.14639,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","25 years of state-wide monitoring of birds by New South Wales Bird Atlassers Inc.","No",0.0158131346474099,-0.0617304705303271,0.0933567398251469,0.0360004285170463,3.70067699756396e-14,0.46924109528771,1,24
"3664",8685," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Climacteridae","Climacteris","picumnus",NA,"Temminck & Laugier, 1824","Brown treecreeper","New South Wales, Australia","Australia","Oceania",-32.84972,150.14639,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","25 years of state-wide monitoring of birds by New South Wales Bird Atlassers Inc.","No",-0.0126851235213903,-0.0751839695716779,0.0498137225288974,0.0233862016933579,2.27344231232006e-17,0.498250404338317,1,24
"3665",8687," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Petroicidae","Petroica","phoenicea",NA,"Gould, 1837","Flame robin","New South Wales, Australia","Australia","Oceania",-32.85,150.14639,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded).","25 years of state-wide monitoring of birds by New South Wales Bird Atlassers Inc.","No",-0.0257083536574331,-0.0905863313538597,0.0391696240389935,0.0252005663597181,1.25734324747361e-10,0.562393747597716,1,24
"3666",8689," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Pomatostomidae","Pomatostomus","temporalis",NA,"(Vigors & Horsfield, 1827)","Grey-crowned babbler","New South Wales, Australia","Australia","Oceania",-32.84972,150.14639,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","25 years of state-wide monitoring of birds by New South Wales Bird Atlassers Inc.","No",0.00420012923159159,-0.0813736427598085,0.0897739012229917,0.0438426750330502,2.47429924617844e-11,0.454844456861142,1,24
"3667",8691," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Falconiformes","Accipitridae","Aviceda","subcristata",NA,"(Gould, 1838)","Pacific baza","New South Wales, Australia","Australia","Oceania",-32.84972,150.14639,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","25 years of state-wide monitoring of birds by New South Wales Bird Atlassers Inc.","No",0.0209627329192545,-0.0633070513091879,0.105232517147697,0.0425166910349566,2.97469952838915e-16,0.142608695652174,1,24
"3668",8692," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Meliphagidae","Melithreptus","lunatus",NA,"(Vieillot, 1802)","White-naped honeyeater","New South Wales, Australia","Australia","Oceania",-32.84972,150.14639,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","25 years of state-wide monitoring of birds by New South Wales Bird Atlassers Inc.","No",-0.0349706753222744,-0.0656107001124059,-0.004330650532143,0.00516300739387443,0.00936370271163409,0.869019413594647,1,24
"3669",8700," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Climacteridae","Climacteris","picumnus",NA,"Temminck & Laugier, 1824","Brown treecreeper","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",-0.0259920229147951,-0.0368996493695832,-0.015084396460007,0.000154476912598436,0.0231870462092065,0.700792947443857,1,23
"3670",8723," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Acanthizidae","Acanthiza","uropygialis",NA,"Gould, 1838","Chestnut-rumped thornbill","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",-0.028238138412402,-0.0392418751560003,-0.0172344016688036,0.000132802821950279,0.0248806949173847,0.597030264302269,1,23
"3671",8724," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Colluricinclidae","Oreoica","gutturalis",NA,"(Vigors & Horsfield, 1827)","Crested bellbird","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",-0.0150564360151583,-0.0326696752063569,0.00255680317604021,2.09390329626411e-09,0.0817233659973168,0.478399827513464,1,23
"3672",8725," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Petroicidae","Melanodryas","cucullata",NA,"(Latham, 1801)","Hooded robin","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",-0.0362558570571175,-0.056262361761819,-0.0162493523524161,0.00163515411162486,0.0215713671919468,0.850004418298257,1,23
"3673",8726," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Meliphagidae","Manorina","melanocephala",NA,"(Latham, 1801)","Noisy miner","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Tropical and subtropical grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",0.0371430975374256,-0.00591787069234911,0.0802040657672003,0.0103481722615173,0.00371538931353308,0.0383412459870985,1,23
"3674",8727," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Cracticidae","Strepera","graculina",NA,"(White, 1790)","Pied currawong","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Tropical and subtropical grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",0.0168748824276843,-0.00940321285921536,0.043152977714584,0.0031539899713857,0.0226825358991838,0.479003748386244,1,23
"3675",8728," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Meliphagidae","Anthochaera","carunculata",NA,"(White, 1790)","Red wattlebird","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Tropical and subtropical grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",0.0213948290957318,0.0112064174018339,0.0315832407896297,1.19875566081166e-09,0.0273451513864242,0.374571850979491,1,23
"3676",8732," MurÌ_a, R. and M. Briones (2005). Abundance of the sigmodont mouse Oligoryzomys longicaudatus and patterns of tree seeding in Chilean temperate forest. Mammalian Biology 70: 321-326.","Mammalia","Rodentia","Cricetidae","Oligoryzomys","longicaudatus",NA,"(Bennett, 1832)","Long-tailed pygmy rice rat","San Martin Experimental Forest (BESM), about 20km NE of the city of Valdivia","Chile","Latin America and Caribbean",-39.63333,-73.11667,TRUE,"Terrestrial","Temperate broadleaf and mixed forests","Neotropical","Yes","No","No","Density index","Trapping","No",-0.00569682912522623,-0.0599948546782874,0.0486011964278349,0.00726303404621242,0.0548221480172382,0.157017816044097,1,15
"3677",8742," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Psittaciformes","Psittacidae","Cacatua","galerita",NA,"(Latham, 1790)","Sulphur-crested cockatoo","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",0.034883277176462,0.000503835649354932,0.0692627187035691,0.00636285546438229,0.00696551092927669,0.213849186218661,1,23
"3678",8743," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Falconiformes","Accipitridae","Aquila","audax",NA,"(Latham, 1801)","Wedge-tailed eagle","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Tropical and subtropical grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",0.0416492198449651,-0.0278972222384278,0.111195661928358,0.0276987625199815,3.56587006827853e-09,0.166671074388341,1,23
"3679",8745," Komdeur, J. (1994). Conserving the Seychelles warbler Acrocephalus sechellensis by translocation from Cousin Island to the islands of Aride and Cousine. Biological Conservation 67(2): 143-152.","Aves","Passeriformes","Sylviidae","Acrocephalus","sechellensis",NA,"(Oustalet, 1877)","Seychelles warbler","Cousin Island, Seychelles","Seychelles","Africa",-4.31667,55.65,FALSE,"Terrestrial","Tropical and subtropical moist broadleaf forests","Afrotropical","Yes","No","No","Number of birds","Re-examination of original territory maps and recent total counts","No",-0.0127271135706015,-0.088724165826358,0.063269938685155,2.19313966404764e-06,0.165349835440785,0.637264094226627,1,11
"3680",8761," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Petroicidae","Petroica","phoenicea",NA,"Gould, 1837","Flame robin","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",0.00487876741911499,-0.0889121399936536,0.0986696748318835,0.0503769572586955,1.02761043670764e-07,0.005121748303469,1,23
"3681",8763," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Pomatostomidae","Pomatostomus","temporalis",NA,"(Vigors & Horsfield, 1827)","Grey-crowned babbler","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","The box woodland biome centred on the Lachlan River near Cowra New South Wales","Unspecified","No",-0.0170016798650054,-0.0337459920251624,-0.000257367704848507,4.2069377428902e-08,0.0738566972275097,0.691262124851994,1,23
"3682",8764," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Pachycephalidae","Pachycephala","rufiventris",NA,"(Latham, 1801)","Rufous whistler","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",-0.0230324349301006,-0.0359517130617655,-0.0101131567984357,1.05653539365138e-06,0.04391283004696,0.684070891606489,1,23
"3683",8765," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Acanthizidae","Gerygone","fusca",NA,"(Gould, 1838)","Western gerygone","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.08333,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",-0.0354847527121585,-0.105741279618072,0.0347717741937545,0.0279659225071552,0.00366408140912423,0.94436372659387,1,23
"3684",8766," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Meliphagidae","Melithreptus","lunatus",NA,"(Vieillot, 1802)","White-naped honeyeater","Box woodland biome centred on the Lachlan River, near Cowra, New South Wales, Australia","Australia","Oceania",-34.35,143.95,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Australasia","Yes","No","No","Reporting rate (the % of surveys during which the species was recorded)","Unspecified","No",-0.0126749858627365,-0.0744876564604065,0.0491376847349336,0.0199568007816374,0.0379768846567754,0.446117798074909,1,23
"3685",8767," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Rhipiduridae","Rhipidura","fuliginosa",NA,"(Sparrman, 1787)","Grey fantail","Warakeila cattle property, Allyn Valley, eastern slopes of the Great Dividing Range, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.88333,151.6,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites.","No",-0.193480979919993,-0.279013837919787,-0.1079481219202,1.5907547587688e-07,0.0333260777729166,0.960455770706782,1,6
"3686",8772," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Estrildidae","Neochmia","temporalis",NA,"(Latham, 1801)","Red-browed firetail","Warakeila cattle property, Allyn Valley, eastern slopes of the Great Dividing Range, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.88333,151.6,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites.","No",-0.199999999594761,-0.599026192526386,0.199026193336863,0.207233837993093,7.76542473109881e-10,0.450511727745874,1,6
"3687",8773," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Maluridae","Malurus","cyaneus",NA,"(Latham, 1783)","Superb fairy wren","Warakeila cattle property, Allyn Valley, eastern slopes of the Great Dividing Range, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.88333,151.6,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites.","No",0.0685267715421361,-0.122547904861784,0.259601447946056,5.65027177498602e-08,0.166315078671646,0.615282767732799,1,6
"3688",8775," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Maluridae","Malurus","lamberti",NA,"Vigors & Horsfield, 1827","Variegated fairy-wren","Warakeila cattle property, Allyn Valley, eastern slopes of the Great Dividing Range, Hunter Valley, New South Wales, Australia","Australia","Oceania",-32.88333,151.6,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Australasia","Yes","No","No","Average number of birds per survey","Counts of birds during a survey lasting 3-4 hours quarterly. Each survey involved a combination of four 2 ha 20 minute counts along a fixed route which linked the sites","No",-0.0899080316183236,-0.277382264780554,0.0975662015439072,0.0190473914063956,0.0900045749752362,0.626641588409904,1,6
"3689",8779," Olsen, P. (2008). The State of Australia's Birds 2008. Wingspan (supplement), Birds Australia. 18: 1-40.","Aves","Passeriformes","Maluridae","Malurus","splendens",NA,"(Quoy & Gaimard, 1830)","Splendid fairy-wren","Gooseberry Hill, a section of the Darling Scarp east of Perth, Western Australia","Australia","Oceania",-31.95,116.03333,FALSE,"Terrestrial","Mediterranean forests woodlands and scrub","Australasia","Yes","No","No","Density (adults per 100 ha)","Yearly census of the same 60 ha during the breeding season","No",-0.0193818744566162,-0.104760424064581,0.0659966751513483,0.0436428634223786,2.21301520316623e-09,0.800466221952801,1,24
